Features,Emotion
"[-3.28488403e+02  7.14231873e+01 -1.18469582e+01  2.97716923e+01
  1.48415689e+01 -1.18711853e+01 -5.32671738e+00 -1.19236441e+01
 -1.55716314e+01  1.63267199e-02 -8.12586308e+00 -6.14586496e+00
  1.50216711e+00 -4.64762926e+00 -3.89305401e+00  3.19806695e-01
 -6.21937180e+00  5.17133904e+00 -3.32432961e+00 -4.84441614e+00
 -9.25701439e-01  1.30958593e+00  1.80942404e+00  8.91872025e+00
  9.18525791e+00  9.22729874e+00  8.35603619e+00  8.07529831e+00
  5.26433325e+00  3.36170626e+00 -8.91268253e-01  1.92917097e+00
  1.16685092e+00  2.03032255e+00  9.05771792e-01 -1.23629820e+00
 -1.31568086e+00  2.43069005e+00 -3.90916884e-01 -5.15594959e-01
  5.70638418e-01  4.76645291e-01  4.90034521e-01  4.49004084e-01
  3.52289557e-01  3.21658522e-01  3.24607730e-01  3.43811154e-01
  3.70541573e-01  4.13737386e-01  3.95110667e-01  4.74926740e-01
  1.88855998e+01  1.59362012e+01  1.97412905e+01  1.68655569e+01
  1.73477524e+01  2.02981910e+01  4.62011953e+01  3.16377099e+03
  6.20918843e-02]",radosc
"[-2.84449463e+02  8.21079330e+01 -2.92605090e+00  1.75873649e+00
  3.96382141e+00  6.69552755e+00 -2.53523655e+01 -1.95837479e+01
 -2.01068821e+01 -1.57526636e+01  1.54683840e+00 -3.51764059e+00
 -7.60412693e+00  4.22679234e+00  3.79920912e+00 -6.71747780e+00
 -8.39439201e+00  2.44442964e+00 -6.80519724e+00 -3.98706603e+00
 -8.34201527e+00 -2.21507359e+00 -4.77832890e+00 -1.85658145e+00
 -3.41020131e+00  4.54484129e+00  4.98550797e+00  1.82355862e+01
  1.63516560e+01  1.49649639e+01  8.33608150e+00  3.34248853e+00
 -1.26955998e+00  3.89934421e+00  5.32673502e+00  6.00640917e+00
  2.40788054e+00  2.19193196e+00 -2.28675902e-01  3.77869582e+00
  3.16305548e-01  2.05148593e-01  1.57373622e-01  1.28635004e-01
  1.49739459e-01  1.84148684e-01  2.02701315e-01  2.74403274e-01
  3.93267155e-01  5.49898565e-01  6.63383961e-01  5.24372041e-01
  1.76072757e+01  1.86740901e+01  2.22359136e+01  1.76148969e+01
  2.02944798e+01  1.76689961e+01  4.77857470e+01  3.87932055e+03
  1.31702770e-01]",radosc
"[-3.06323822e+02  6.38445625e+01 -6.90023065e-01  1.58320742e+01
  8.56087971e+00  1.49531329e+00 -3.53557968e+00 -1.34435310e+01
 -5.06167936e+00 -1.01692796e+00 -3.17231035e+00  7.08923399e-01
 -4.92207336e+00  2.23864365e+00 -1.96877491e+00 -5.31291485e+00
 -5.09055853e-01  1.95831966e+00 -3.19189239e+00 -2.47829342e+00
 -1.98218882e+00  5.70234001e-01 -3.03426743e+00  2.55780125e+00
  6.01135969e+00  3.81863832e+00  2.59676600e+00  3.05652785e+00
  1.49297535e-01  3.71573448e+00  4.46806312e-01  4.14816666e+00
 -2.75218940e+00  4.73140812e+00  2.46637034e+00  6.22171116e+00
  2.28137016e+00  4.65893221e+00 -4.06514078e-01  1.71596611e+00
  4.85094070e-01  6.01704657e-01  5.15980840e-01  3.72033596e-01
  4.20008630e-01  5.20266116e-01  5.61758935e-01  4.65179384e-01
  4.28032130e-01  4.79228765e-01  4.87376004e-01  4.57473248e-01
  1.79623526e+01  1.44498449e+01  1.63438920e+01  1.45960774e+01
  1.62469641e+01  1.72784918e+01  4.70729918e+01  4.96522846e+03
  1.41394413e-01]",radosc
"[-2.87924103e+02  9.57070236e+01 -1.32303686e+01  1.18396339e+01
  7.85345411e+00  1.09606504e+00 -1.46114702e+01 -2.03549957e+01
 -1.81448822e+01 -1.46266804e+01 -7.01190376e+00 -3.51416230e+00
 -8.38994122e+00 -7.74108839e+00  1.62287784e+00 -3.32300162e+00
 -9.18503666e+00  1.07134318e+00 -3.18193626e+00 -2.22031498e+00
 -6.41308117e+00 -8.09682310e-01 -5.46654797e+00 -1.17410886e+00
 -3.73383284e+00  3.67296457e+00 -2.74917412e+00  5.16177225e+00
  1.57650661e+00  9.36962223e+00  1.13333693e+01  1.71094971e+01
  1.43765211e+01  1.20069361e+01  6.02224779e+00  7.02568245e+00
  1.66568518e+00  5.26698017e+00 -1.41854978e+00  3.68856716e+00
  2.07994774e-01  1.92034587e-01  2.67030180e-01  2.56025255e-01
  2.31781572e-01  2.56169140e-01  2.55584151e-01  3.44322205e-01
  5.16569376e-01  4.99246478e-01  3.88500959e-01  2.84730047e-01
  1.91387636e+01  1.85091646e+01  2.15450762e+01  1.68351766e+01
  1.91784740e+01  1.77696726e+01  4.72580590e+01  2.88717831e+03
  6.74211091e-02]",radosc
"[-3.24199066e+02  8.19518204e+01  7.17864466e+00  2.04018250e+01
  1.28359785e+01  4.46332407e+00 -6.37856674e+00 -1.62761307e+01
 -5.89561081e+00 -2.57677603e+00 -3.71406579e+00  2.25987005e+00
 -3.92589879e+00  1.93499160e+00  1.23927191e-01 -4.31412786e-01
 -4.69791698e+00  3.72544479e+00 -1.69243068e-02 -2.97248268e+00
 -2.68125725e+00  3.81487918e+00 -5.07983685e+00 -4.90600443e+00
 -2.84516311e+00 -1.11362314e+00 -4.48436165e+00  1.49196076e+00
  9.45806980e-01  6.24688864e+00  3.39012885e+00  5.63751030e+00
 -4.63633347e+00 -2.41979152e-01 -3.12289786e+00 -2.62853265e+00
 -1.21571183e+00 -9.46859568e-02 -3.52452064e+00 -7.58107305e-01
  5.00725031e-01  5.02480030e-01  5.12983382e-01  4.85267460e-01
  4.39839393e-01  3.27338785e-01  3.48085314e-01  4.54912305e-01
  6.27185285e-01  7.07388937e-01  5.60700774e-01  4.94704157e-01
  1.80735796e+01  1.25295031e+01  1.79943277e+01  1.49896146e+01
  1.80833000e+01  1.78492188e+01  4.54275842e+01  3.75382966e+03
  1.22797947e-01]",radosc
"[-3.05940979e+02  8.52187195e+01 -9.50049996e-01  1.70188389e+01
  6.57596290e-01 -9.00582123e+00  4.01119852e+00 -1.50559702e+01
 -1.49884319e+01  1.62384272e+00 -4.82381105e+00 -1.82863367e+00
  1.95307538e-01 -1.11348140e+00 -6.84476495e-01 -5.89708805e-01
 -4.17143345e+00  2.11518407e+00 -4.75082207e+00 -3.88136482e+00
 -3.89682055e+00 -3.10558772e+00 -2.50306892e+00 -1.49747276e+00
 -7.86274254e-01  2.19307184e+00  2.62135577e+00  3.01090837e+00
  4.69821215e+00  8.33322716e+00  8.22861385e+00  1.06472731e+01
  3.03997993e+00  3.02761483e+00 -8.77333283e-01  2.12068534e+00
  4.04963207e+00  6.76617479e+00  2.76023483e+00  3.00733495e+00
  4.67303336e-01  3.82263243e-01  3.65250260e-01  3.31186414e-01
  3.72008324e-01  3.83164108e-01  3.42542410e-01  4.22813684e-01
  5.99933624e-01  5.72436512e-01  4.71600980e-01  4.39148158e-01
  2.00783181e+01  1.54971507e+01  1.97551802e+01  1.67720605e+01
  1.75979894e+01  1.91413151e+01  4.61696599e+01  3.28412224e+03
  6.38643153e-02]",radosc
"[-2.46554657e+02  9.44603958e+01 -1.85866737e+01  1.92400265e+01
 -3.07251781e-01 -1.10974436e+01 -1.78543129e+01 -2.11957951e+01
 -2.35414290e+00 -1.57405376e+01 -1.29855185e+01  6.58719492e+00
 -1.10155525e+01  8.01828957e+00  5.34513569e+00 -5.79484177e+00
  2.37048817e+00  2.12816572e+00 -7.74085569e+00 -1.29656780e+00
 -2.51148582e+00 -2.48423481e+00 -1.49786103e+00 -6.75568879e-01
  2.00366616e+00  3.76384068e+00 -2.20281720e-01  5.57014227e+00
  4.41890001e+00  6.46943808e+00 -6.89701259e-01  2.37926698e+00
 -1.22905874e+00  3.41855335e+00  3.31217313e+00  7.87075615e+00
  6.08859539e+00  1.10234547e+01  5.05590725e+00  7.36814737e+00
  4.66108650e-01  2.86718458e-01  2.60026187e-01  2.55619556e-01
  3.07048380e-01  3.78948897e-01  3.46620977e-01  3.05031329e-01
  2.43676201e-01  2.91175634e-01  4.07278121e-01  5.16088784e-01
  1.95172599e+01  1.85472139e+01  2.06041274e+01  1.73960765e+01
  1.87064741e+01  2.18252594e+01  4.72999388e+01  3.83066153e+03
  1.07390168e-01]",radosc
"[-4.07685547e+02  9.40393295e+01  2.62803020e+01  2.40316200e+01
  1.57910252e+01  8.80403042e+00 -8.33423042e+00 -1.72692661e+01
 -2.98812842e+00 -9.38342953e+00 -1.32867565e+01  1.63089294e+01
 -1.76231265e+00 -4.69987726e+00  1.50613725e+00 -6.41875505e+00
 -4.68908310e+00 -5.35621643e-01 -4.42193508e+00 -1.28201056e+00
 -4.31283331e+00 -1.46305370e+00 -5.53292370e+00 -1.18973291e+00
 -3.78331256e+00  2.29693913e+00 -1.85835683e+00 -9.51902121e-02
 -1.04675090e+00  5.30122042e-01 -5.93678176e-01  3.10377240e+00
  1.60030806e+00  1.27614784e+00 -6.63119435e-01  7.07809210e-01
 -5.28241110e+00  2.56652117e-01 -2.91572738e+00 -3.71445477e-01
  5.77615261e-01  5.02364814e-01  4.60316211e-01  3.70895654e-01
  3.21839780e-01  3.73446554e-01  3.65060955e-01  3.66399884e-01
  4.13909078e-01  5.21733284e-01  5.74358881e-01  5.67184448e-01
  2.03282393e+01  1.58271897e+01  1.94988601e+01  1.55349996e+01
  1.86773837e+01  1.84113690e+01  4.68982109e+01  3.56726695e+03
  8.05664062e-02]",radosc
"[-2.89669861e+02  8.33340225e+01  1.27868004e+01  6.49950552e+00
 -4.78812408e+00 -2.13396873e+01 -1.08396759e+01 -1.44709616e+01
 -2.26537819e+01 -2.42227197e+00 -1.40879421e+01 -3.42840219e+00
 -6.11466074e+00  1.62836051e+00  7.97360659e+00  5.99275970e+00
 -2.09283853e+00  4.37973404e+00  1.05522239e+00  5.93894291e+00
  4.74761677e+00  7.27408695e+00 -2.72695184e-01  2.04150438e+00
 -1.57617891e+00  5.24408722e+00  2.10645509e+00  9.44714451e+00
  7.68873632e-01  5.69055176e+00  4.19680548e+00  7.07715607e+00
  4.82517624e+00  6.12658453e+00  1.66579926e+00  2.32509995e+00
 -1.17055738e+00  3.46060991e+00 -2.16679430e+00  2.57929254e+00
  3.60384881e-01  3.72311473e-01  3.17950457e-01  2.54035711e-01
  2.72013605e-01  3.52415323e-01  2.85726905e-01  3.22199732e-01
  4.01074439e-01  4.23855454e-01  3.46460164e-01  3.21797460e-01
  1.64239374e+01  1.72881322e+01  2.01649291e+01  1.71848085e+01
  1.74274489e+01  1.90427266e+01  5.07408983e+01  4.30836397e+03
  1.35301777e-01]",radosc
"[-2.65645355e+02  9.97680359e+01 -5.18423605e+00  2.85801888e+01
  1.02256260e+01 -1.74757040e+00 -4.29126310e+00 -1.70756226e+01
 -8.80684090e+00  7.75443554e+00 -1.10776720e+01  5.27364063e+00
 -1.32711756e+00 -1.15969789e+00  7.58296442e+00 -8.90943527e+00
 -3.03151608e+00  2.00817084e+00 -6.16478682e+00  1.21186942e-01
 -7.26092979e-02 -4.15822983e+00 -4.31911755e+00  1.17054474e+00
 -5.06598186e+00 -1.40564716e+00 -3.84215713e+00 -1.85940480e+00
 -3.27897859e+00 -9.75951791e-01 -2.39057088e+00 -1.47715521e+00
 -3.62660027e+00 -1.83817577e+00 -3.86943340e+00 -2.98128933e-01
  7.24994957e-01  5.30854321e+00  3.89341950e+00  6.88516808e+00
  4.33196604e-01  4.96198386e-01  4.98401344e-01  4.19159144e-01
  4.51978326e-01  4.98330027e-01  3.98404926e-01  3.29172581e-01
  2.73591220e-01  3.41231018e-01  4.31434244e-01  4.22208041e-01
  2.14228580e+01  1.73100163e+01  1.87041535e+01  1.71513667e+01
  1.82600757e+01  2.06669928e+01  4.75905041e+01  3.36957789e+03
  9.07547225e-02]",radosc
"[-2.85429443e+02  8.83024826e+01  1.82099075e+01  1.28568974e+01
  2.33510241e-01 -5.77917385e+00 -9.14082909e+00 -1.09731369e+01
 -2.44911709e+01 -2.61861277e+00 -1.23865004e+01 -6.37638152e-01
 -5.87636292e-01 -3.23670816e+00 -9.01931000e+00 -4.81173545e-01
 -4.83307457e+00 -6.85110986e-01 -6.22186661e+00 -1.41693509e+00
 -5.20972824e+00 -4.01637983e+00 -4.87109232e+00  4.88700926e-01
 -2.79976892e+00  3.10997844e+00  1.91379070e+00  9.70263577e+00
  6.77950335e+00  1.06676464e+01  7.00020552e+00  8.51749897e+00
  4.89311695e+00  5.41981220e+00 -1.52339756e+00  1.94889593e+00
  1.78874004e+00 -2.00756386e-01 -3.56027693e-01  1.07043123e+00
  4.77404803e-01  3.69014442e-01  2.72045344e-01  2.60028243e-01
  2.74968088e-01  2.80376136e-01  2.48619214e-01  2.68670529e-01
  3.17341298e-01  4.36598212e-01  4.83383924e-01  5.04837155e-01
  1.87789667e+01  1.69799031e+01  2.09163938e+01  1.79513314e+01
  1.66728100e+01  1.88722936e+01  4.92009453e+01  3.28690378e+03
  1.06659471e-01]",radosc
"[-3.22838928e+02  9.05597382e+01 -9.35273468e-01  2.35549030e+01
  2.34272747e+01 -7.73838377e+00 -1.52747746e+01 -2.27023335e+01
 -1.26908283e+01 -7.05250692e+00 -1.90529518e+01 -4.22854376e+00
 -1.66212773e+00  4.20457649e+00  7.07158613e+00 -9.80921388e-01
 -4.17199326e+00  4.95041466e+00 -9.81386852e+00 -1.26614189e+00
 -2.89551973e+00 -9.83617604e-01 -1.65524650e+00  4.09780073e+00
  6.32648325e+00  1.14209538e+01  1.38464808e+00  2.12016153e+00
  3.10419416e+00  5.35649776e-01 -8.67830217e-01  7.31885862e+00
 -2.26893449e+00 -7.26562083e-01 -2.34831166e+00 -1.06995046e+00
 -5.73211074e-01  3.67431015e-01 -2.42937565e+00  1.06360877e+00
  5.24090171e-01  4.73086715e-01  3.02781224e-01  2.13606536e-01
  1.98568448e-01  2.07093805e-01  2.54310369e-01  3.36126059e-01
  3.99151862e-01  4.04265940e-01  4.32181954e-01  4.79153872e-01
  2.00751382e+01  1.63292142e+01  2.23735398e+01  1.58804869e+01
  2.05403745e+01  1.92845480e+01  4.88713274e+01  3.15287642e+03
  5.82652699e-02]",radosc
"[-2.66303406e+02  7.66097488e+01  7.09134674e+00  1.27958374e+01
  5.57064438e+00 -1.88616765e+00 -2.13919754e+01 -2.36085606e+01
 -1.84796104e+01 -6.70839977e+00 -1.28931112e+01  8.92049968e-01
 -7.39345074e+00 -3.63413477e+00 -4.36373854e+00 -4.83518505e+00
  8.02081585e-01  4.18134260e+00  2.84676886e+00  5.56536531e+00
  3.84430736e-01  1.56557417e+00 -4.70989078e-01 -8.00590217e-01
 -3.64080548e+00  6.37761450e+00  5.23522794e-01  5.68597221e+00
 -1.80703744e-01  3.00276279e+00  2.53878188e+00  7.73513365e+00
  2.87879658e+00  6.09051132e+00 -6.84266746e-01  4.46159983e+00
  1.92669964e+00 -3.31122756e-01  7.57595420e-01  3.46207023e+00
  4.12490100e-01  3.86718899e-01  3.59232754e-01  3.07445258e-01
  2.97388852e-01  2.80227184e-01  2.96344280e-01  3.76666039e-01
  3.91506433e-01  3.11433911e-01  3.35091054e-01  3.27812463e-01
  1.81815974e+01  1.92470052e+01  2.19335103e+01  1.78356083e+01
  1.83825758e+01  1.86465074e+01  4.90976372e+01  3.48437500e+03
  1.08112444e-01]",radosc
"[-2.38569839e+02  6.31881790e+01 -2.80680523e+01  2.80085678e+01
 -8.60640287e-01 -1.57026844e+01 -7.14935732e+00 -1.94883194e+01
 -1.88679016e+00 -8.86340237e+00 -1.02192917e+01  2.51654983e-01
 -9.37827587e+00  1.24813640e+00  7.56568193e-01  2.29489946e+00
  1.03362236e+01  1.67458668e+01  9.86038494e+00  1.45339441e+01
  4.25362492e+00  3.06451344e+00  9.04504478e-01 -8.21713686e-01
 -1.42576718e+00  3.30728960e+00  1.47263193e+00  5.09046650e+00
  2.65038943e+00  9.28938687e-01 -1.31195807e+00 -2.00465846e+00
  2.36266327e+00  2.93313503e+00  1.82042229e+00  1.86707330e+00
 -9.20373797e-01 -3.91951762e-02 -6.23496711e-01  4.15893221e+00
  3.30791980e-01  3.48235607e-01  3.24667037e-01  2.88489193e-01
  4.22878027e-01  5.39421856e-01  5.03667057e-01  4.87980902e-01
  4.81044114e-01  3.93223733e-01  3.78807545e-01  3.97077322e-01
  1.59537879e+01  2.01007769e+01  2.01524820e+01  1.70786999e+01
  1.79022404e+01  2.14744435e+01  4.53798251e+01  4.16110899e+03
  1.13507527e-01]",radosc
"[-2.29692627e+02  6.84016571e+01 -3.24060593e+01  1.87204494e+01
 -2.42281675e+00 -1.52078428e+01 -1.93822060e+01 -1.15635786e+01
 -1.94373913e+01 -4.11050653e+00 -1.81886730e+01  6.40533495e+00
 -3.40213680e+00  5.13157082e+00  1.91337795e+01  3.49351287e+00
  9.16448689e+00  1.68467884e+01 -5.60653114e+00  6.17393732e+00
  3.07636571e+00 -9.20752525e-01  4.67921591e+00  7.73670340e+00
  6.58390969e-02  4.85022068e+00 -8.59188974e-01  4.47745609e+00
  2.45099664e+00  5.39725304e+00  1.15783083e+00  2.19800472e+00
  3.02539873e+00  5.18526506e+00  2.80282545e+00  6.22137666e-01
 -2.72231627e+00  1.09711123e+00 -1.97012937e+00  1.16787648e+00
  3.64275038e-01  2.84911424e-01  1.91190004e-01  2.23322079e-01
  1.81755051e-01  2.22442299e-01  2.70327836e-01  3.62398356e-01
  4.06470209e-01  3.44314665e-01  4.11062181e-01  3.96167159e-01
  1.62571445e+01  1.95896459e+01  2.27598161e+01  1.74965059e+01
  2.00131954e+01  2.09610447e+01  5.16802664e+01  4.30292039e+03
  1.39167907e-01]",radosc
"[-3.42417847e+02  8.86582718e+01  4.71877670e+00  3.06636124e+01
  2.82148552e+00 -1.38945541e+01 -2.03404770e+01 -2.43620262e+01
 -1.44361544e+00 -8.85653210e+00 -1.44598198e+01  1.08788433e+01
  4.43240970e-01  4.81442738e+00  3.20708704e+00  5.98584270e+00
  3.68966293e+00  5.35774708e+00  5.37511444e+00  1.05466080e+01
 -6.53047323e-01  9.57285118e+00  7.55953979e+00  3.76016593e+00
  1.06597404e+01  4.39452362e+00  2.57295680e+00  2.56160188e+00
  2.19326019e+00  4.47840691e+00  9.37273860e-01  1.51278234e+00
 -1.11335599e+00  2.44221354e+00  1.32622457e+00  8.71360838e-01
 -6.64847314e-01  1.99172068e+00 -3.15889537e-01  1.23961878e+00
  4.07604754e-01  4.27870005e-01  3.75075847e-01  2.63219416e-01
  2.50272930e-01  2.45416865e-01  2.66491890e-01  2.62993515e-01
  3.00125390e-01  3.68699819e-01  5.16641557e-01  4.23710644e-01
  1.64209892e+01  1.86588772e+01  1.98627429e+01  1.55060477e+01
  1.83265321e+01  1.86135229e+01  4.56160647e+01  3.51776123e+03
  9.21096802e-02]",radosc
"[-3.24902863e+02  9.98477020e+01 -1.37798395e+01  3.56238976e+01
  6.58709049e+00 -1.74600849e+01 -1.77690983e+01 -2.95416660e+01
 -3.60894394e+00 -5.66901970e+00 -7.37469530e+00  1.30955772e+01
 -3.83584070e+00  9.42480946e+00 -1.70181692e+00 -9.30988014e-01
  5.17672539e+00  2.75419164e+00  1.65622234e+00  5.14491558e+00
 -4.94734859e+00  5.88113976e+00  9.34305859e+00  5.79816341e+00
  1.08011770e+01  1.06121407e+01  6.86802053e+00  1.57607460e+00
  9.38695848e-01  5.61756086e+00  4.11809063e+00  5.82895899e+00
  4.21374846e+00  4.12019634e+00  1.06743896e+00  2.21010184e+00
 -5.96414208e-01  1.94131374e-01 -5.18338442e-01  9.01894551e-03
  4.43241477e-01  4.48959351e-01  3.77688408e-01  2.91948736e-01
  1.68506891e-01  2.29529932e-01  2.13163540e-01  1.71063304e-01
  2.40401119e-01  2.51708865e-01  2.45651126e-01  2.76848972e-01
  1.80737230e+01  1.81114579e+01  2.25112972e+01  1.63514369e+01
  1.79587649e+01  2.12517082e+01  4.50203132e+01  2.88085938e+03
  6.65264423e-02]",radosc
"[-2.75340332e+02  4.42217865e+01 -4.68679333e+00  2.63163795e+01
  8.70598221e+00 -1.30718632e+01 -1.14543095e+01 -1.00361176e+01
 -7.26091290e+00  2.33800903e-01 -1.30406456e+01 -4.13184690e+00
 -7.31548607e-01 -1.50794601e+00 -5.98634911e+00 -1.10001600e+00
 -4.57709789e+00  9.90604937e-01 -6.13389826e+00 -4.62025976e+00
 -6.14472628e+00 -7.34176278e-01  1.50577283e+00  1.02365952e+01
  1.12916307e+01  1.25958366e+01  6.43260193e+00  1.40943050e+00
  2.20328689e+00  3.19023967e+00 -1.13240026e-01  2.88824749e+00
 -2.13517857e+00  1.70624256e+00 -3.72891366e-01  5.25301266e+00
  2.17581272e+00  2.97663689e+00 -4.86891195e-02  2.39536762e+00
  5.75831056e-01  6.45179808e-01  4.60881323e-01  2.58673519e-01
  2.22183287e-01  2.25194559e-01  2.72625536e-01  2.67580509e-01
  3.22222501e-01  4.47315395e-01  4.47413296e-01  4.52205271e-01
  1.82341418e+01  1.46183807e+01  1.73299854e+01  1.68140342e+01
  1.82242223e+01  1.90179806e+01  4.75972717e+01  4.94020433e+03
  1.67503005e-01]",radosc
"[-3.38295837e+02  1.01378746e+02  5.67893410e+00  2.93432770e+01
  1.72627792e+01  2.85344911e+00  4.41754580e+00 -1.53688860e+01
 -9.18475914e+00  1.79520226e+00 -1.28138218e+01  4.57173967e+00
 -4.97356987e+00 -5.53159189e+00  4.38542318e+00 -1.56677008e+00
 -2.51021099e+00  2.57380438e+00 -4.02793932e+00  2.14763951e+00
  1.15851021e+00 -2.07649946e+00 -2.53063536e+00 -1.79364443e+00
 -2.92551184e+00 -1.40102065e+00 -3.61929440e+00 -1.09527040e+00
 -3.27948761e+00 -2.21723771e+00 -1.44756258e+00 -2.27396154e+00
 -2.31930161e+00 -2.09629631e+00  2.63689697e-01  7.07832813e-01
 -5.46962880e-02  1.85871160e+00 -2.00116777e+00  2.65848327e+00
  3.44751596e-01  4.52989101e-01  4.97597426e-01  5.59588492e-01
  5.01757562e-01  4.13294286e-01  4.39739197e-01  4.39847261e-01
  3.38800907e-01  3.20607305e-01  3.78767252e-01  3.34957242e-01
  2.19693253e+01  1.62635065e+01  1.82092209e+01  1.55813874e+01
  1.74978519e+01  2.08638543e+01  4.77347586e+01  2.66788258e+03
  4.18557560e-02]",radosc
"[-2.28939926e+02  1.03950981e+02 -7.42335701e+00  2.75212517e+01
  1.67406311e+01 -7.67612123e+00 -4.65317869e+00 -2.38027496e+01
 -1.27318258e+01  7.11284590e+00 -6.47074556e+00  9.92880523e-01
 -2.98159122e+00 -1.21193504e+00  1.11882820e+01 -8.36660767e+00
 -3.92908120e+00  2.13391328e+00 -9.92856503e+00  1.03789854e+00
 -1.36090970e+00 -7.67589855e+00 -3.71470571e+00  7.05243111e-01
 -7.85874462e+00 -6.85302734e-01 -5.09969902e+00  5.80444634e-01
 -3.80538940e+00 -1.69782794e+00 -1.73710656e+00 -1.61513186e+00
 -4.73549175e+00 -1.23317683e+00 -3.40845609e+00 -3.76004696e+00
 -2.10972857e+00  1.29406869e+00 -2.40059495e+00  3.40216351e+00
  3.79455805e-01  3.78161699e-01  5.05092502e-01  4.22129810e-01
  2.99714863e-01  2.58250833e-01  2.49146044e-01  3.00049394e-01
  3.24808836e-01  4.45402563e-01  5.03814578e-01  4.41676259e-01
  2.25569448e+01  1.78828362e+01  2.16000226e+01  1.72628529e+01
  1.84208938e+01  2.27615510e+01  4.69758743e+01  3.61262141e+03
  1.26761772e-01]",radosc
"[-3.33665344e+02  1.03844826e+02  2.26520844e+01  1.12909670e+01
  7.64952278e+00  1.85839164e+00  3.07659078e+00  2.65681553e+00
 -3.25403309e+00  6.52925158e+00  1.45324945e+00  7.23608375e-01
 -4.17871284e+00 -5.69968700e+00  3.90959358e+00  6.91898346e+00
 -2.78586721e+00  4.05818909e-01 -4.24672699e+00  2.56791592e-01
 -3.88655043e+00 -2.52424908e+00 -3.87323952e+00 -7.14403212e-01
 -9.02412832e-01 -2.85717821e+00 -1.87057579e+00 -2.37646937e+00
 -2.49106455e+00 -2.96780920e+00 -3.30172539e+00  5.92781425e-01
 -3.29662609e+00  2.56953335e+00 -7.19244242e-01  1.09421754e+00
 -2.59085035e+00  8.07701945e-01 -2.69260645e+00 -2.52622366e-02
  4.36403155e-01  4.07584399e-01  4.52364206e-01  3.99431914e-01
  4.03122932e-01  4.65793341e-01  5.66527069e-01  6.31946802e-01
  6.20479405e-01  5.97916305e-01  5.13534784e-01  4.82313365e-01
  2.17880948e+01  1.32585148e+01  1.51625090e+01  1.66473467e+01
  1.59774837e+01  1.72590125e+01  4.74125362e+01  3.75885010e+03
  1.12991333e-01]",radosc
"[-2.91207184e+02  8.42935944e+01 -1.90467720e+01  1.40033369e+01
  3.23932314e+00 -2.06507492e+01 -5.39212084e+00 -2.47339077e+01
 -1.43315010e+01 -5.71867466e+00 -8.07373428e+00  4.28735828e+00
 -8.17910576e+00  1.29882517e+01  5.58856058e+00 -8.20802116e+00
  2.82362580e+00  1.53480279e+00 -5.50783682e+00  5.21287680e+00
 -1.33381575e-01  2.00165367e+00 -2.74225146e-01  3.18519759e+00
  5.78360415e+00  3.21763229e+00  4.08447313e+00  4.46093225e+00
  3.42323470e+00  3.76485014e+00  9.37913597e-01  5.24257088e+00
  1.26486742e+00  2.71978140e+00  2.92761624e-01  3.89648342e+00
  1.94658828e+00  5.46835852e+00  2.96831775e+00  5.62424564e+00
  4.25605237e-01  3.38099897e-01  2.35154152e-01  2.27096617e-01
  3.14217597e-01  2.19145671e-01  1.85482472e-01  2.18497977e-01
  2.67107964e-01  3.07195723e-01  2.91808456e-01  3.28900903e-01
  1.87216830e+01  2.12161020e+01  2.17712379e+01  1.74087202e+01
  1.78369807e+01  2.12587959e+01  4.61065085e+01  3.98014323e+03
  1.18332248e-01]",radosc
